  -1.82500  -0.00900   0.33356   1.19449   1.63411   1.83416   2.00321   2.10154   1.99627   2.25839   2.18161   1.77695   1.24610  -0.06360  -0.08054   0.09171   0.21700   0.29597   0.30146   0.25859   0.25591   0.28187   0.35680   0.36585   0.30626  -0.06062  -0.47746  -0.47268   0.89848   0.50475   0.45174   0.32896   0.60781   0.62454   0.51916   0.59804   0.71277   0.68763   0.62496   0.59840   0.58291   0.44489   0.18843  -0.16830  -0.24564  -0.06978   0.11019   0.44800   0.77101   1.05308   1.10825   1.02914   0.75506   0.48469   0.24643  -0.02354  -0.35936  -0.38502   0.04721   0.44574   0.68417   0.80392   0.72583   0.62338   0.54777   0.56581   0.65397   0.71390   0.77531   0.80354   0.79930   0.77048   0.77223   0.70624   0.73873   0.76073   0.75788   0.72822   0.68396   0.60471
  -1.82500  -0.00866   0.33397   1.19453   1.63399   1.83411   2.00335   2.10166   1.99664   2.25818   2.18162   1.77707   1.24642  -0.06267  -0.08033   0.09207   0.21761   0.29576   0.30091   0.25842   0.25523   0.28177   0.35607   0.36530   0.30668  -0.05990  -0.47649  -0.47166   0.89808   0.50355   0.45219   0.32899   0.60792   0.62479   0.51745   0.59782   0.71289   0.68780   0.62498   0.59843   0.58318   0.44513   0.18860  -0.16820  -0.24614  -0.07028   0.10917   0.44665   0.77228   1.05162   1.10890   1.02733   0.75659   0.48387   0.24521  -0.02431  -0.35982  -0.38531   0.04694   0.44586   0.68446   0.80408   0.72596   0.62343   0.54778   0.56708   0.65333   0.71290   0.77596   0.80510   0.80028   0.77077   0.77100   0.70640   0.73961   0.76217   0.75775   0.72638   0.68327   0.60639
